text,label,label_id
Study finds 90 percent of campaign promises were made with fingers crossed behind back. Developing story.,satire/parody,1
The Department of Education released new guidelines for student loan forgiveness. Developing story.,true,0
UPDATE: A bipartisan committee released its findings on government spending waste.,true,0
JUST IN: Exposed: The REAL reason behind the latest policy change will shock you.,misleading content,2
"Voter turnout in the midterm elections reached 50 percent, according to election officials. Share this.",true,0
BREAKING: EXPOSED: Secret meetings between officials reveal the TRUTH about spending.,misleading content,2
Manipulated photo shows the mayor at a controversial protest he never attended.,manipulated content,5
EXPOSED: Secret meetings between officials reveal the TRUTH about spending. ,misleading content,2
Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
UPDATE: New bill would require all political ads to include laugh track.,satire/parody,1
UPDATE: You won't believe what this leaked document says about the election.,misleading content,2
Politician's fact-check rating so low it actually wraps around to being impressive. Share this.,satire/parody,1
You won't believe what this leaked document says about the election. Developing story.,misleading content,2
Doctored transcript shows the official admitting to corruption during the hearing. Share this.,manipulated content,5
NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
UPDATE: FBI Press Release: Agency announces new division dedicated to monitoring meme accounts.,imposter content,3
Officials confirmed the trade agreement will take effect starting January 1.,true,0
Millions affected by new law (article about obscure regulatory change). Read more.,false connection,4
FBI Press Release: Agency announces new division dedicated to monitoring meme accounts.,imposter content,3
BREAKING: whistleblower reveals the shocking truth behind the policy. ,misleading content,2
Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
New bill would require all political ads to include laugh track.,satire/parody,1
The president signed an executive order on climate policy during a ceremony at the White House. ,true,0
EXPOSED: The hidden truth about government surveillance that they don't want you to know! Developing story.,misleading content,2
This controversial study proves everything you thought about politics was WRONG.,misleading content,2
UPDATE: NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
Man who gets all his news from memes somehow perfectly informed about geopolitics.,satire/parody,1
This one weird trick is what politicians use to stay in power forever. Read more.,misleading content,2
JUST IN: Democracy under threat: dramatic headline for a routine committee hearing update.,false connection,4
Area congressman reportedly shocked to learn his constituents actually read his tweets.,satire/parody,1
Altered quote from the governor shows plans to raise taxes by 500 percent. ,manipulated content,5
BREAKING: The president signed an executive order on climate policy during a ceremony at the White House.,true,0
The Department of Education released new guidelines for student loan forgiveness.,true,0
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment). Developing story.,false connection,4
FBI Press Release: Agency announces new division dedicated to monitoring meme accounts.,imposter content,3
JUST IN: Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
JUST IN: Exposed: The REAL reason behind the latest policy change will shock you.,misleading content,2
The government doesn't want you to know this about your tax dollars.,misleading content,2
Spliced together clips from different speeches to fabricate incriminating statement.,manipulated content,5
Officials confirmed the trade agreement will take effect starting January 1.,true,0
Reuters Exclusive: Secret documents reveal plan to merge three government agencies.,imposter content,3
You won't believe what this leaked document says about the election. ,misleading content,2
Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
Economy on the brink of collapse says expert (article quotes one minor analyst).,false connection,4
Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move.,satire/parody,1
"According to official reports, unemployment rates fell to 3.5 percent this quarter.",true,0
The Senate passed a new infrastructure bill with bipartisan support on Tuesday. Read more.,true,0
Breaking: Congress discovers that laws work better when people actually follow them. Developing story.,satire/parody,1
BREAKING: Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
Manipulated photo shows the mayor at a controversial protest he never attended. ,manipulated content,5
BREAKING: Economy on the brink of collapse says expert (article quotes one minor analyst).,false connection,4
Altered quote from the governor shows plans to raise taxes by 500 percent. Share this.,manipulated content,5
Local politician promises to fix potholes by simply renaming them 'freedom craters'.,satire/parody,1
JUST IN: Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
UPDATE: AP Breaking News: Congress votes to abolish all federal holidays starting next year.,imposter content,3
Man who gets all his news from memes somehow perfectly informed about geopolitics. ,satire/parody,1
A bipartisan committee released its findings on government spending waste.,true,0
NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
AP Breaking News: Congress votes to abolish all federal holidays starting next year.,imposter content,3
The Supreme Court agreed to hear arguments on the immigration policy case next month. Share this.,true,0
Nation divided over controversial new policy (poll shows 52-48 split on minor issue). ,false connection,4
BREAKING: NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
New bill would require all political ads to include laugh track.,satire/parody,1
Economy on the brink of collapse says expert (article quotes one minor analyst). Read more.,false connection,4
Town hall meeting descends into chaos when politician accidentally tells the truth.,satire/parody,1
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment). Share this.,false connection,4
FBI Press Release: Agency announces new division dedicated to monitoring meme accounts.,imposter content,3
Outrage erupts over political decision (three people tweeted about it).,false connection,4
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers). ,false connection,4
EXPOSED: Secret meetings between officials reveal the TRUTH about spending.,misleading content,2
Spliced together clips from different speeches to fabricate incriminating statement.,manipulated content,5
Congressional leaders from both parties agreed on a temporary spending measure.,true,0
This controversial study proves everything you thought about politics was WRONG.,misleading content,2
Millions affected by new law (article about obscure regulatory change).,false connection,4
The Department of Education released new guidelines for student loan forgiveness.,true,0
A bipartisan committee released its findings on government spending waste.,true,0
Selectively edited interview makes it appear the candidate supports extremist views. Read more.,manipulated content,5
Breaking: Congress discovers that laws work better when people actually follow them.,satire/parody,1
Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
UPDATE: Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
The president signed an executive order on climate policy during a ceremony at the White House. ,true,0
The Senate passed a new infrastructure bill with bipartisan support on Tuesday. Read more.,true,0
UPDATE: EXPOSED: The hidden truth about government surveillance that they don't want you to know!,misleading content,2
UPDATE: NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
Bombshell report rocks Washington (small footnote in a quarterly review).,false connection,4
JUST IN: Breaking: Congress discovers that laws work better when people actually follow them.,satire/parody,1
Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
JUST IN: Altered quote from the governor shows plans to raise taxes by 500 percent.,manipulated content,5
JUST IN: What the mainstream media won't tell you about the new healthcare law.,misleading content,2
Altered quote from the governor shows plans to raise taxes by 500 percent. Developing story.,manipulated content,5
Study finds 90 percent of campaign promises were made with fingers crossed behind back.,satire/parody,1
Spliced together clips from different speeches to fabricate incriminating statement.,manipulated content,5
Reuters Exclusive: Secret documents reveal plan to merge three government agencies. Read more.,imposter content,3
NASA Administrator statement: Agency to redirect funds from space to political education. ,imposter content,3
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
Historic moment as politician makes unprecedented move (routine procedural vote). Share this.,false connection,4
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment).,false connection,4
Reuters Exclusive: Secret documents reveal plan to merge three government agencies.,imposter content,3
Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
The government doesn't want you to know this about your tax dollars.,misleading content,2
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
The Department of Education released new guidelines for student loan forgiveness.,true,0
EXPOSED: The hidden truth about government surveillance that they don't want you to know!,misleading content,2
CDC Official Report: New study links political debates to increased stress hormones. Share this.,imposter content,3
Exposed: The REAL reason behind the latest policy change will shock you. Share this.,misleading content,2
Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
What the mainstream media won't tell you about the new healthcare law. ,misleading content,2
JUST IN: The government doesn't want you to know this about your tax dollars.,misleading content,2
The president signed an executive order on climate policy during a ceremony at the White House.,true,0
Modified audio clip appears to show congressman accepting bribes from lobbyists. Developing story.,manipulated content,5
Spliced together clips from different speeches to fabricate incriminating statement. Developing story.,manipulated content,5
Presidential candidate reveals bold plan to solve all problems by tweeting about them. Developing story.,satire/parody,1
UPDATE: Reuters Exclusive: Secret documents reveal plan to merge three government agencies.,imposter content,3
FBI Press Release: Agency announces new division dedicated to monitoring meme accounts. Read more.,imposter content,3
JUST IN: Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
"BREAKING: Voter turnout in the midterm elections reached 50 percent, according to election officials.",true,0
Economy on the brink of collapse says expert (article quotes one minor analyst). Developing story.,false connection,4
JUST IN: President caught in massive scandal (article about routine policy meeting).,false connection,4
Politician's fact-check rating so low it actually wraps around to being impressive.,satire/parody,1
Altered quote from the governor shows plans to raise taxes by 500 percent.,manipulated content,5
FEMA announces new preparedness category for surviving election seasons. Read more.,imposter content,3
BREAKING: A bipartisan committee released its findings on government spending waste.,true,0
"According to official reports, unemployment rates fell to 3.5 percent this quarter.",true,0
Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move.,satire/parody,1
Spliced together clips from different speeches to fabricate incriminating statement. Developing story.,manipulated content,5
The Department of Education released new guidelines for student loan forgiveness.,true,0
JUST IN: Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
BREAKING: WHO declares political misinformation a global health emergency in surprise announcement.,imposter content,3
Fake transcript of closed-door meeting circulated to undermine policy negotiations. Read more.,manipulated content,5
The president signed an executive order on climate policy during a ceremony at the White House.,true,0
Official Treasury Department memo leaked revealing plans to redesign all currency.,imposter content,3
Manipulated photo shows the mayor at a controversial protest he never attended.,manipulated content,5
CDC Official Report: New study links political debates to increased stress hormones. Share this.,imposter content,3
Local politician promises to fix potholes by simply renaming them 'freedom craters'.,satire/parody,1
Congressional leaders from both parties agreed on a temporary spending measure. Share this.,true,0
FBI Press Release: Agency announces new division dedicated to monitoring meme accounts.,imposter content,3
BREAKING: This controversial study proves everything you thought about politics was WRONG.,misleading content,2
UPDATE: Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
The government doesn't want you to know this about your tax dollars. Read more.,misleading content,2
JUST IN: Outrage erupts over political decision (three people tweeted about it).,false connection,4
Modified audio clip appears to show congressman accepting bribes from lobbyists. ,manipulated content,5
UPDATE: Breaking: Congress discovers that laws work better when people actually follow them.,satire/parody,1
Man who gets all his news from memes somehow perfectly informed about geopolitics.,satire/parody,1
Cropped screenshot of politician's email taken completely out of context to suggest wrongdoing.,manipulated content,5
The Senate passed a new infrastructure bill with bipartisan support on Tuesday. Read more.,true,0
UPDATE: Bombshell report rocks Washington (small footnote in a quarterly review).,false connection,4
WHO declares political misinformation a global health emergency in surprise announcement. Read more.,imposter content,3
Outrage erupts over political decision (three people tweeted about it).,false connection,4
The Department of Education released new guidelines for student loan forgiveness.,true,0
Study finds 90 percent of campaign promises were made with fingers crossed behind back. Read more.,satire/parody,1
BREAKING: Local politician promises to fix potholes by simply renaming them 'freedom craters'.,satire/parody,1
BREAKING: Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
JUST IN: Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
BREAKING: Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move.,satire/parody,1
Doctored transcript shows the official admitting to corruption during the hearing. Developing story.,manipulated content,5
BREAKING: whistleblower reveals the shocking truth behind the policy.,misleading content,2
Town hall meeting descends into chaos when politician accidentally tells the truth.,satire/parody,1
Cropped screenshot of politician's email taken completely out of context to suggest wrongdoing.,manipulated content,5
UPDATE: FEMA announces new preparedness category for surviving election seasons.,imposter content,3
The Senate passed a new infrastructure bill with bipartisan support on Tuesday. Developing story.,true,0
Doctored transcript shows the official admitting to corruption during the hearing. ,manipulated content,5
UPDATE: Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move.,satire/parody,1
Scientists CONFIRM what we've been saying all along about the economy. ,misleading content,2
JUST IN: Altered quote from the governor shows plans to raise taxes by 500 percent.,manipulated content,5
JUST IN: Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move.,satire/parody,1
BREAKING: Nation divided over controversial new policy (poll shows 52-48 split on minor issue).,false connection,4
JUST IN: Local politician promises to fix potholes by simply renaming them 'freedom craters'.,satire/parody,1
JUST IN: Democracy under threat: dramatic headline for a routine committee hearing update.,false connection,4
BREAKING: Officials confirmed the trade agreement will take effect starting January 1.,true,0
NASA Administrator statement: Agency to redirect funds from space to political education. ,imposter content,3
Pentagon confirms development of weather control satellite for agricultural purposes.,imposter content,3
New bill would require all political ads to include laugh track.,satire/parody,1
The Department of Education released new guidelines for student loan forgiveness.,true,0
EXPOSED: The hidden truth about government surveillance that they don't want you to know! Share this.,misleading content,2
Nation divided over controversial new policy (poll shows 52-48 split on minor issue). Read more.,false connection,4
BREAKING: EXPOSED: The hidden truth about government surveillance that they don't want you to know!,misleading content,2
The president signed an executive order on climate policy during a ceremony at the White House.,true,0
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment).,false connection,4
JUST IN: This one weird trick is what politicians use to stay in power forever.,misleading content,2
The Senate passed a new infrastructure bill with bipartisan support on Tuesday.,true,0
The Federal Reserve announced a 0.25 percent interest rate increase today.,true,0
The senator clearly stated support for abolishing all public schools in this speech. Share this.,manipulated content,5
Area congressman reportedly shocked to learn his constituents actually read his tweets.,satire/parody,1
UPDATE: A bipartisan committee released its findings on government spending waste.,true,0
FBI Press Release: Agency announces new division dedicated to monitoring meme accounts. Share this.,imposter content,3
Congressional leaders from both parties agreed on a temporary spending measure.,true,0
President caught in massive scandal (article about routine policy meeting). Share this.,false connection,4
JUST IN: Exposed: The REAL reason behind the latest policy change will shock you.,misleading content,2
"Voter turnout in the midterm elections reached 50 percent, according to election officials. Share this.",true,0
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers). ,false connection,4
Altered quote from the governor shows plans to raise taxes by 500 percent.,manipulated content,5
Spliced together clips from different speeches to fabricate incriminating statement. Developing story.,manipulated content,5
Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
Altered quote from the governor shows plans to raise taxes by 500 percent. ,manipulated content,5
CDC Official Report: New study links political debates to increased stress hormones. Developing story.,imposter content,3
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment). ,false connection,4
Millions affected by new law (article about obscure regulatory change). Read more.,false connection,4
New bill would require all political ads to include laugh track.,satire/parody,1
UPDATE: The senator clearly stated support for abolishing all public schools in this speech.,manipulated content,5
EXPOSED: Secret meetings between officials reveal the TRUTH about spending. Read more.,misleading content,2
Democracy under threat: dramatic headline for a routine committee hearing update.,false connection,4
The Department of Education released new guidelines for student loan forgiveness. Read more.,true,0
New bill would require all political ads to include laugh track.,satire/parody,1
BREAKING: The president signed an executive order on climate policy during a ceremony at the White House.,true,0
A bipartisan committee released its findings on government spending waste. Share this.,true,0
The government doesn't want you to know this about your tax dollars. Share this.,misleading content,2
Spliced together clips from different speeches to fabricate incriminating statement.,manipulated content,5
Scientists CONFIRM what we've been saying all along about the economy.,misleading content,2
Historic moment as politician makes unprecedented move (routine procedural vote).,false connection,4
UPDATE: Millions affected by new law (article about obscure regulatory change).,false connection,4
Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
UPDATE: Economy on the brink of collapse says expert (article quotes one minor analyst).,false connection,4
Historic moment as politician makes unprecedented move (routine procedural vote).,false connection,4
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment). Developing story.,false connection,4
Official Treasury Department memo leaked revealing plans to redesign all currency.,imposter content,3
Selectively edited interview makes it appear the candidate supports extremist views. Share this.,manipulated content,5
Study finds 90 percent of campaign promises were made with fingers crossed behind back.,satire/parody,1
Millions affected by new law (article about obscure regulatory change).,false connection,4
WHO declares political misinformation a global health emergency in surprise announcement.,imposter content,3
JUST IN: Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
JUST IN: FEMA announces new preparedness category for surviving election seasons.,imposter content,3
Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
Outrage erupts over political decision (three people tweeted about it).,false connection,4
Manipulated photo shows the mayor at a controversial protest he never attended. Share this.,manipulated content,5
Outrage erupts over political decision (three people tweeted about it). ,false connection,4
Study finds 90 percent of campaign promises were made with fingers crossed behind back.,satire/parody,1
Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
Altered quote from the governor shows plans to raise taxes by 500 percent.,manipulated content,5
Congressional leaders from both parties agreed on a temporary spending measure.,true,0
UPDATE: Breaking: Congress discovers that laws work better when people actually follow them.,satire/parody,1
Economy on the brink of collapse says expert (article quotes one minor analyst).,false connection,4
Economy on the brink of collapse says expert (article quotes one minor analyst).,false connection,4
The government doesn't want you to know this about your tax dollars.,misleading content,2
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
CDC Official Report: New study links political debates to increased stress hormones.,imposter content,3
Scientists CONFIRM what we've been saying all along about the economy. Share this.,misleading content,2
Man who gets all his news from memes somehow perfectly informed about geopolitics.,satire/parody,1
BREAKING: New bill would require all political ads to include laugh track.,satire/parody,1
Official White House statement: President declares national emergency over social media usage. Developing story.,imposter content,3
BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment).,false connection,4
Outrage erupts over political decision (three people tweeted about it).,false connection,4
NASA Administrator statement: Agency to redirect funds from space to political education. Share this.,imposter content,3
Fake transcript of closed-door meeting circulated to undermine policy negotiations. Share this.,manipulated content,5
WHO declares political misinformation a global health emergency in surprise announcement. ,imposter content,3
UPDATE: Bombshell report rocks Washington (small footnote in a quarterly review).,false connection,4
Outrage erupts over political decision (three people tweeted about it).,false connection,4
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
Millions affected by new law (article about obscure regulatory change).,false connection,4
President caught in massive scandal (article about routine policy meeting). Share this.,false connection,4
Spliced together clips from different speeches to fabricate incriminating statement. ,manipulated content,5
The senator clearly stated support for abolishing all public schools in this speech.,manipulated content,5
UPDATE: Nation divided over controversial new policy (poll shows 52-48 split on minor issue).,false connection,4
BREAKING: Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
BREAKING: EXPOSED: Secret meetings between officials reveal the TRUTH about spending.,misleading content,2
Presidential candidate reveals bold plan to solve all problems by tweeting about them.,satire/parody,1
BREAKING: Official White House statement: President declares national emergency over social media usage.,imposter content,3
Fake transcript of closed-door meeting circulated to undermine policy negotiations. Read more.,manipulated content,5
Breaking: Congress discovers that laws work better when people actually follow them.,satire/parody,1
Scientists CONFIRM what we've been saying all along about the economy. Share this.,misleading content,2
Politician's fact-check rating so low it actually wraps around to being impressive. Developing story.,satire/parody,1
NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
WHO declares political misinformation a global health emergency in surprise announcement. Developing story.,imposter content,3
JUST IN: Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
FEMA announces new preparedness category for surviving election seasons. ,imposter content,3
New bill would require all political ads to include laugh track.,satire/parody,1
NASA Administrator statement: Agency to redirect funds from space to political education. ,imposter content,3
Local politician promises to fix potholes by simply renaming them 'freedom craters'.,satire/parody,1
FEMA announces new preparedness category for surviving election seasons.,imposter content,3
Fake transcript of closed-door meeting circulated to undermine policy negotiations.,manipulated content,5
JUST IN: This one weird trick is what politicians use to stay in power forever.,misleading content,2
Modified audio clip appears to show congressman accepting bribes from lobbyists. Read more.,manipulated content,5
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
JUST IN: New bill would require all political ads to include laugh track.,satire/parody,1
Selectively edited interview makes it appear the candidate supports extremist views. Developing story.,manipulated content,5
The Supreme Court agreed to hear arguments on the immigration policy case next month. ,true,0
UPDATE: Reuters Exclusive: Secret documents reveal plan to merge three government agencies.,imposter content,3
Study finds 90 percent of campaign promises were made with fingers crossed behind back.,satire/parody,1
Official White House statement: President declares national emergency over social media usage.,imposter content,3
BREAKING: whistleblower reveals the shocking truth behind the policy. Read more.,misleading content,2
This one weird trick is what politicians use to stay in power forever.,misleading content,2
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
Fake transcript of closed-door meeting circulated to undermine policy negotiations.,manipulated content,5
Outrage erupts over political decision (three people tweeted about it). Share this.,false connection,4
JUST IN: Scientists CONFIRM what we've been saying all along about the economy.,misleading content,2
Economy on the brink of collapse says expert (article quotes one minor analyst).,false connection,4
FEMA announces new preparedness category for surviving election seasons. ,imposter content,3
Officials confirmed the trade agreement will take effect starting January 1. Developing story.,true,0
Man who gets all his news from memes somehow perfectly informed about geopolitics.,satire/parody,1
EXPOSED: The hidden truth about government surveillance that they don't want you to know!,misleading content,2
You won't believe what this leaked document says about the election. Developing story.,misleading content,2
Breaking: Congress discovers that laws work better when people actually follow them.,satire/parody,1
BREAKING: Scientists CONFIRM what we've been saying all along about the economy.,misleading content,2
Modified audio clip appears to show congressman accepting bribes from lobbyists. ,manipulated content,5
Pentagon confirms development of weather control satellite for agricultural purposes. Developing story.,imposter content,3
UPDATE: Official Treasury Department memo leaked revealing plans to redesign all currency.,imposter content,3
Fake transcript of closed-door meeting circulated to undermine policy negotiations. Share this.,manipulated content,5
Presidential candidate reveals bold plan to solve all problems by tweeting about them.,satire/parody,1
Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
Local politician promises to fix potholes by simply renaming them 'freedom craters'.,satire/parody,1
Manipulated photo shows the mayor at a controversial protest he never attended. Read more.,manipulated content,5
You won't believe what this leaked document says about the election.,misleading content,2
Outrage erupts over political decision (three people tweeted about it).,false connection,4
The government doesn't want you to know this about your tax dollars. Developing story.,misleading content,2
BREAKING: You won't believe what this leaked document says about the election.,misleading content,2
The Supreme Court agreed to hear arguments on the immigration policy case next month.,true,0
EXPOSED: Secret meetings between officials reveal the TRUTH about spending. Share this.,misleading content,2
Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
UPDATE: Nation divided over controversial new policy (poll shows 52-48 split on minor issue).,false connection,4
Politician's fact-check rating so low it actually wraps around to being impressive.,satire/parody,1
Area congressman reportedly shocked to learn his constituents actually read his tweets. ,satire/parody,1
CDC Official Report: New study links political debates to increased stress hormones.,imposter content,3
BREAKING: FEMA announces new preparedness category for surviving election seasons.,imposter content,3
BREAKING: whistleblower reveals the shocking truth behind the policy. Developing story.,misleading content,2
Exposed: The REAL reason behind the latest policy change will shock you. ,misleading content,2
JUST IN: The president signed an executive order on climate policy during a ceremony at the White House.,true,0
JUST IN: A bipartisan committee released its findings on government spending waste.,true,0
Reuters Exclusive: Secret documents reveal plan to merge three government agencies.,imposter content,3
UPDATE: The Department of Education released new guidelines for student loan forgiveness.,true,0
BREAKING: Official Treasury Department memo leaked revealing plans to redesign all currency.,imposter content,3
The president signed an executive order on climate policy during a ceremony at the White House. Share this.,true,0
Nation divided over controversial new policy (poll shows 52-48 split on minor issue). Developing story.,false connection,4
Modified audio clip appears to show congressman accepting bribes from lobbyists. Read more.,manipulated content,5
Senate votes unanimously to extend lunch break by 45 minutes in historic bipartisan move.,satire/parody,1
"According to official reports, unemployment rates fell to 3.5 percent this quarter.",true,0
Presidential candidate reveals bold plan to solve all problems by tweeting about them. ,satire/parody,1
Cropped screenshot of politician's email taken completely out of context to suggest wrongdoing. Share this.,manipulated content,5
Man who gets all his news from memes somehow perfectly informed about geopolitics.,satire/parody,1
Study finds 90 percent of campaign promises were made with fingers crossed behind back. Developing story.,satire/parody,1
Bombshell report rocks Washington (small footnote in a quarterly review).,false connection,4
UPDATE: Reuters Exclusive: Secret documents reveal plan to merge three government agencies.,imposter content,3
Pentagon confirms development of weather control satellite for agricultural purposes.,imposter content,3
Nation divided over controversial new policy (poll shows 52-48 split on minor issue).,false connection,4
Politician's fact-check rating so low it actually wraps around to being impressive.,satire/parody,1
NASA Administrator statement: Agency to redirect funds from space to political education. Read more.,imposter content,3
Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
Study finds 90 percent of campaign promises were made with fingers crossed behind back.,satire/parody,1
Fake transcript of closed-door meeting circulated to undermine policy negotiations. Share this.,manipulated content,5
The Department of Education released new guidelines for student loan forgiveness.,true,0
BREAKING: Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
The president signed an executive order on climate policy during a ceremony at the White House.,true,0
BREAKING: WHO declares political misinformation a global health emergency in surprise announcement.,imposter content,3
BREAKING: FEMA announces new preparedness category for surviving election seasons.,imposter content,3
JUST IN: Town hall meeting descends into chaos when politician accidentally tells the truth.,satire/parody,1
BREAKING: Local politician promises to fix potholes by simply renaming them 'freedom craters'.,satire/parody,1
"Voter turnout in the midterm elections reached 50 percent, according to election officials. ",true,0
You won't believe what this leaked document says about the election.,misleading content,2
Officials confirmed the trade agreement will take effect starting January 1.,true,0
You won't believe what this leaked document says about the election.,misleading content,2
AP Breaking News: Congress votes to abolish all federal holidays starting next year. Share this.,imposter content,3
What the mainstream media won't tell you about the new healthcare law.,misleading content,2
Presidential candidate reveals bold plan to solve all problems by tweeting about them. Share this.,satire/parody,1
Modified audio clip appears to show congressman accepting bribes from lobbyists.,manipulated content,5
What the mainstream media won't tell you about the new healthcare law. ,misleading content,2
Doctored transcript shows the official admitting to corruption during the hearing.,manipulated content,5
The president signed an executive order on climate policy during a ceremony at the White House.,true,0
Spliced together clips from different speeches to fabricate incriminating statement.,manipulated content,5
JUST IN: FEMA announces new preparedness category for surviving election seasons.,imposter content,3
Official White House statement: President declares national emergency over social media usage. Read more.,imposter content,3
Spliced together clips from different speeches to fabricate incriminating statement.,manipulated content,5
BREAKING: Crisis at the border reaches new heights (seasonal fluctuation in crossing numbers).,false connection,4
BREAKING: Town hall meeting descends into chaos when politician accidentally tells the truth.,satire/parody,1
Cropped screenshot of politician's email taken completely out of context to suggest wrongdoing.,manipulated content,5
This controversial study proves everything you thought about politics was WRONG.,misleading content,2
Fake transcript of closed-door meeting circulated to undermine policy negotiations. ,manipulated content,5
The Department of Education released new guidelines for student loan forgiveness. Developing story.,true,0
You won't believe what this leaked document says about the election.,misleading content,2
Officials confirmed the trade agreement will take effect starting January 1. Read more.,true,0
The Department of Education released new guidelines for student loan forgiveness. Developing story.,true,0
Historic moment as politician makes unprecedented move (routine procedural vote).,false connection,4
The government doesn't want you to know this about your tax dollars. ,misleading content,2
Town hall meeting descends into chaos when politician accidentally tells the truth. ,satire/parody,1
What the mainstream media won't tell you about the new healthcare law.,misleading content,2
BREAKING: BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment).,false connection,4
Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
The senator clearly stated support for abolishing all public schools in this speech. Read more.,manipulated content,5
JUST IN: CDC Official Report: New study links political debates to increased stress hormones.,imposter content,3
Presidential candidate reveals bold plan to solve all problems by tweeting about them.,satire/parody,1
Bombshell report rocks Washington (small footnote in a quarterly review).,false connection,4
JUST IN: WHO declares political misinformation a global health emergency in surprise announcement.,imposter content,3
FEMA announces new preparedness category for surviving election seasons. Read more.,imposter content,3
BREAKING: BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment).,false connection,4
Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
BREAKING: Economy on the brink of collapse says expert (article quotes one minor analyst).,false connection,4
UPDATE: Official Treasury Department memo leaked revealing plans to redesign all currency.,imposter content,3
"Voter turnout in the midterm elections reached 50 percent, according to election officials.",true,0
"BREAKING: Voter turnout in the midterm elections reached 50 percent, according to election officials.",true,0
BREAKING: whistleblower reveals the shocking truth behind the policy.,misleading content,2
Presidential candidate reveals bold plan to solve all problems by tweeting about them.,satire/parody,1
Historic moment as politician makes unprecedented move (routine procedural vote). Developing story.,false connection,4
Economy on the brink of collapse says expert (article quotes one minor analyst).,false connection,4
JUST IN: Edited video proves the politician made racist remarks at last night's rally.,manipulated content,5
UPDATE: BREAKING: Government in crisis after shocking revelation (story about minor budget adjustment).,false connection,4
UPDATE: The Supreme Court agreed to hear arguments on the immigration policy case next month.,true,0
President caught in massive scandal (article about routine policy meeting).,false connection,4
